author.properties.friends,author.properties.status_count,author.properties.verified,content.body,location.country,properties.platform,properties.sentiment,location.latitude,location.longitude
43,94,False,Cory is my boyfriend,GB,twitter,1,52.530541925714566,-2.2038685000000005
2262,53814,False,Deep thoughts from T  https://t.co/zkDetKGDEM,GB,twitter,1,51.45790063398809,-2.58539
519,1199,False,"BESTDAY🐮🐔🐥 on Sunday we visited Bucklebury farm in Reading,Berks which is hands down the best… https://t.co/7vrmzRD5YL",GB,twitter,1,51.43036944,-1.20284167
2457,40744,False,never been  https://t.co/NjULfC6ilz,GB,twitter,0,51.63335610131152,-2.6772815
458,49787,False,Dè kraken 👑,GB,twitter,0,52.626293532909706,-1.13067
545,8603,False,keep gettin this shooting pain in my chest n ma heart feels lit its about to explode&am honestly hopin this is my Tachycardia killing me xx,GB,twitter,-1,55.85839558130999,-4.2417515
379,3436,False,"За завършек, ще си припомня с усмивка как 60+г. библиотекар, пя и танцува с децата, чете им приказки... Чувствам се ненормално нормално! <3",GB,twitter,0,51.51605982148212,0.04491400000000001
491,629,False,😂😂😂😂😂🎶🎶⚽️⚽️🏆🔊🔊🔊🔊👏🏼👏🏼👏🏼#WillGriggsOnFire #Brilliant https://t.co/CR5XHiMhsC,GB,twitter,0,52.0571262016396,1.1616629999999997
1323,14293,False,"@jessielou_xo @Katie_Newton_ @arccticfoxx wow Jess, wow",GB,twitter,1,53.60940388839056,-2.153001
389,1758,False,#AskMayaAndTina hire me,GB,twitter,-1,57.786631183916356,-4.200440999999999
260,432,False,الإنجليزي يعزّك ي خي. 🙂,GB,twitter,0,54.9920651180037,-1.6453615
962,145886,False,"@BlasianChinxx ah man, thought it was June 😩",GB,twitter,-1,51.61191284168327,-0.2108945
837,8428,False,I'm a joken😭🙊,GB,twitter,-1,52.596279428808245,-1.999259
179,35751,False,hey ash when r u FINISEHD working,GB,twitter,-1,50.74229888148258,-1.8526069999999997
999,6570,False,@oliviajamesx @wavysis lemme read this now 😭,GB,twitter,-1,51.58500991494593,0.07886299999999999
962,44197,False,#AfroTurf https://t.co/KxbLFz0ujM,GB,twitter,-1,55.943259273756,-3.2030084999999997
722,21907,False,Morocco a month away :o,GB,twitter,-1,54.9920651180037,-1.6453615
431,1610,False,@h0llieroberts0n Ah fuck off,GB,twitter,-1,55.02801629516445,-1.458029
121,28579,False,"Occasionally some1 on my facebook shares a 'why didn't you stop them grandad' meme with a photo of lots of brown ppl.

My favourite memes.",GB,twitter,0,51.576382,0.011841
81,122488,False,اخاف اموت من شوقي و انت مطول غيابك...,GB,twitter,0,53.419914903420405,-2.9154269999999998
2629,31101,False,"@thescript Power, we've had a selfie drought lately. Any chance of one before bed?",GB,twitter,1,54.9779371296568,-1.4407025
55,70,False,Lol something you would share😅😭 https://t.co/VzFwHubk4m,GB,twitter,0,53.47534904324797,-2.3495664999999994
296,527,False,Thank you #CGCawards for an epic evening and congratulations to all the winners. Time for bed!,GB,twitter,1,51.39781057661456,-0.252754
675,32310,False,I've just remembered I get my exam results in 8 days oh shit,GB,twitter,1,51.465826602329074,-2.492508
392,31604,False,"#TJRSummerFun4June Day 1 - Gif
Blonde hair & lipgloss & killer eyeliner
💋💋💋💄💋💋💋💄
💋💋💋💄💋💋💋💄
@TommyJoeRatliff https://t.co/g2iKKbA7UN",GB,twitter,0,52.49405270288055,-1.8906405
521,8205,False,"@xXxOPEXOBxXx @Ciocia @Melon_Head21 I know its hard, but you are being honest about who you really are, Jamal.",GB,twitter,-1,57.50503183042213,-1.7952475
108,23366,False,"Já vi todos os snaps, vou tentar dormir Pq não tem mais nada pra fazer",GB,twitter,0,52.03360633916026,-0.7640635
461,7710,False,@sirensong1208 Just gorgeous!!,GB,twitter,1,51.89446585216564,-0.43233749999999993
1104,79651,False,@StuWB patting,GB,twitter,-1,51.4081263733163,-0.8415085000000001
483,4914,False,FUCK YOU. (Quite literally),GB,twitter,-1,53.20293020080783,-3.0294145
921,25351,False,@pipsuxx the only problem with wish lists is that i wanna get people stuff but its always $$ for me...sendin u cookie cutter vibes tho,GB,twitter,0,51.39781057661456,-0.252754
402,11970,False,Why am I so upset over Taylor and Calvin's split? Clearly in need of sleepb,GB,twitter,-1,54.8611977832619,-1.5900065
385,6399,False,I love my friends 💛 @lalaminto98 @GracePurvey @mollytudor15 @fionaeaster1 @hanthompsonZ https://t.co/fFLaSNaCyz,GB,twitter,0,54.51730361356013,-1.3071290000000002
272,769,False,@jack_soutar2 thank you jack see you Friday 😀,GB,twitter,1,56.49549125399503,-3.055158
2723,27039,False,Ain't gna stress it anymore😴,GB,twitter,-1,51.45255330711058,-0.9820305
249,3792,False,#TUF23 harper v green I am totally in love with woman's mma @ufc @danawhite tough as fuck,GB,twitter,0,55.85992124362443,-4.031101499999999
1204,25785,False,I am up in less than 6 hours and I feel shit and I have to babysit which will make me feel worse and she thinks it's cool to go awol,GB,twitter,-1,51.394368557245095,0.026298999999999996
274,26009,False,I'm always tired but never of you,GB,twitter,-1,52.530541925714566,-2.2038685000000005
522,21637,False,@YeezyTalkWW @martajazurek,GB,twitter,0,52.38107293044398,-2.2506990000000004
601,11153,False,nice that I can divert to sadness to tumblr now instead of being a depressing bitch on here,GB,twitter,0,51.54219923947426,-2.4225325
516,27494,False,@Jonnyy___ Of-course you have to hit me with the ego you weirdo i just want someone that runs it more frequently than you.,GB,twitter,-1,55.85839558130999,-4.2417515
827,9139,False,@eddireader and that will be more than fine :-),GB,twitter,1,55.85839558130999,-4.2417515
501,40756,False,@reza_datoo @saggycake,GB,twitter,0,52.583285350952416,-0.265658
1394,137133,False,Götze a month ago and Götze now https://t.co/r8dCKCzb9B,GB,twitter,0,54.51603989375694,-6.062353500000001
412,19947,False,"Really enjoyed my day today, can't wait for more 💪🏼🙌🏼",GB,twitter,1,52.626293532909706,-1.13067
499,81277,False,"NO GRAVE CAN HOLD MY BODY DOWN
I'LL CRAWL HOME TO HER",GB,twitter,-1,51.51483911149297,-0.0350195
282,5670,False,@mikha1280 @Dryan_Robron @louise8923 @AlbertSnyder3 @Iggy196iggy but I was so pleased he was angry...,GB,twitter,-1,54.94889131058395,-1.4448110000000003
516,27495,False,@Jonnyy___ Other-wise i'd say yes.,GB,twitter,-1,55.85839558130999,-4.2417515
395,302,False,Miles and Alex are fucked😂😂  https://t.co/lS927pyBHV,GB,twitter,-1,51.70706023305607,-0.619748
179,35754,False,can ash be done working please,GB,twitter,-1,50.74229888148258,-1.8526069999999997
63,56,False,"#HimalyanTales
Zoro said to the tree --  grow fast or I will trim your branches with my father’s axe https://t.co/axxqxzjRu2",GB,twitter,0,53.84119157314604,-3.032089000000001
181,3967,False,nigel farage looks like a wrinkly scrotum,GB,twitter,1,52.93828381112789,1.2090070000000002
20,1887,False,"Interested in a #Sales #job near #StainesuponThames, England? This could be a great fit: https://t.co/sB5iVJicLu #Hiring",GB,twitter,-1,51.43148,-0.515525
1027,36645,False,@sneezy20340967 tut. How can you offer a guest cold food on a night like this?,GB,twitter,-1,52.583285350952416,-0.265658
958,58383,False,ES 'the worst ward in London for voter registration was Spitalfields and Banglatown in Tower Hamlets...',GB,twitter,0,51.51483911149297,-0.0350195
91,7035,False,@weird_marc make sure @Metalbutty never meets @Lobestrong380 coz he will flip his shit! His eyes have a gravitational pull towards his phone,GB,twitter,-1,50.8889421918889,0.3216755
138,1044,False,For sale.Full rack of camouflage jackets.Excellent condition.£200#bargain https://t.co/1bH8S0c2x0,GB,twitter,0,54.6316527208424,-1.6444670000000001
440,24233,False,Got a photo with every fucker in Darlo town you. Have a day off will ya,GB,twitter,-1,54.53579056478005,-1.5538284999999998
2457,40752,False,check my notifications 😂 https://t.co/nyDGagNeJd,GB,twitter,-1,51.63335610131152,-2.6772815
195,2712,False,@SoccerSix #SoccerSixNashGrier ⚽️❤️🙏🏼🙋🏼😰,GB,twitter,0,51.394368557245095,0.026298999999999996
290,109959,False,หงุดหงิด เดี๋ยวจะมีแบบ ด่าโลกสวย เด็กตายล่ะจะทำยังไง จะทำยังไง เด็กผ้าขาวทำห่าไรไม่ผิด ใช่ เเต่พ่อแม่อ่ะ เลี้ยงลูกยังไง ดูลูกซนๆของคุณยังไง,GB,twitter,0,51.465826602329074,-2.492508
96,9370,False,"@Zemph hit me up and we can play time, when I'm back from working though maybe next week",GB,twitter,-1,51.14780056865431,0.327605
51,4840,False,cos IIIiiIiiIiIIiiiIIIii just wanna free somebody!!!!!!!!!!!!!!,GB,twitter,1,51.64530734401061,-0.09916350000000003
539,7266,False,Once the situation starts I never goes away😤,GB,twitter,-1,51.26283898419042,-1.0945885000000002
653,31701,False,@isjaki_ :c hughug,GB,twitter,0,54.50636474177487,-6.767316999999999
769,27549,False,"@_InesAli haha I've retired remember, retired from going out",GB,twitter,0,51.50379309930915,-0.18919
190,22188,False,lmao fr tho https://t.co/uSaMrYxe73,GB,twitter,-1,51.58792119344532,-0.102162
545,3990,False,yeah you need to cover up your acne with that contour babe,GB,twitter,-1,51.479518714513524,0.1618535
254,49545,False,@MyRadioClash @DeneenLauren missed you too group huggie 😃 😘 🙅 🙅 🙅,GB,twitter,-1,53.358274217720464,-2.8793305000000005
383,1795,False,Kinda want tattoos kinda don't,GB,twitter,-1,51.54765285291366,-0.060167500000000006
156,16200,False,@turner_zac1 ahh leave it out that was a highly normal and accidental thing to do 😭,GB,twitter,-1,52.969744440802685,-1.1722659999999996
38,31,False,@forever_ela sorry about that,GB,twitter,-1,52.227131081826634,0.511578
296,6483,False,@Derrynkesson happy birthday bro,GB,twitter,0,56.47700935163645,-2.955045
455,3604,False,"""We can remain friends"" nahhh don't think we can actually",GB,twitter,-1,53.419914903420405,-2.9154269999999998
1070,4836,False,@ManCityArmy1894 British production. About Henry V111 and Thomas Cromwell; he was Henry. Absolutely brilliant,GB,twitter,0,53.714276199909236,-2.241185
163,3143,False,"I'm at Birleşik Krallık in London, Greater London https://t.co/PNKuCNdw3l",GB,twitter,0,51.15663357,-0.17782603
1043,1815,False,It's now officially summer and I've been singing Christmas songs ??,GB,twitter,1,52.49375256382238,-2.1244420000000006
134,5016,False,Think I'm gunna become a lesbian xoxo,GB,twitter,0,52.55573593212342,-0.13261499999999998
65,111,False,"🙊 
Acurate enough @wxndertasha cause your so beautiful https://t.co/cdiSu3pYOT",GB,twitter,0,54.67043052702915,-5.964055999999999
69,1096,False,"@GwnAli @Ryanair So the name on the ""ticket"" is the wrong name?",GB,twitter,1,55.943259273756,-3.2030084999999997
566,16031,False,Mad how Rocky III and Rocky IV get the wrist ratings when they're quite clearly the best ones,GB,twitter,1,53.419914903420405,-2.9154269999999998
806,54254,False,@yasmingouyez are you smiling here?,GB,twitter,1,51.35895133231162,-0.09263300000000001
2457,40751,False,pug 😻 https://t.co/LALOhsVQea,GB,twitter,0,51.63335610131152,-2.6772815
3856,30731,True,Captain Haddock and Tin Tin scrub up well. Fair play.  https://t.co/aU50fDFjJp,GB,twitter,0,51.49704302186007,-3.1798
379,3437,False,"@MsAnneThrope91 аз свикнах вече... В началото дори не предполагах, че мога и да го обожавам...  понякога :)",GB,twitter,0,51.51605982148212,0.04491400000000001
198,32633,False,What would you have as your last meal?,GB,twitter,1,51.56521809122742,-0.2631405
183,10896,False,"I spoke with @Brandon_Rios1 today, discussed his return and a lot more, here is a clip, full interview coming. https://t.co/0LUPHd1bAV",GB,twitter,0,55.12375402958675,-3.4468685000000003
27,7,False,Im such an idiot,GB,twitter,-1,53.12977465530245,-1.2724419999999999
77,482,False,@safcspence 🎣,GB,twitter,0,51.524453101160745,-2.5650225
449,4737,False,@elisemccrone elise😨 i cant believe this...!,GB,twitter,1,52.90354938096474,-1.1835234999999997
151,13478,False,@daveydreads can I have their numbers yet? 😉😂 https://t.co/DAmbuBt8uk,GB,twitter,-1,52.80280339743897,-0.8380554999999998
5001,7432,False,@ArianaGrande @HANNAHLUXDAVIS @Vevo @stan_selriana,GB,twitter,0,52.530541925714566,-2.2038685000000005
195,2711,False,@SoccerSix #SoccerSixNashGrier please 🙏🏼,GB,twitter,-1,51.394368557245095,0.026298999999999996
263,10769,False,"🌊 #FitzRoy: In S, NE 4 or 5, occ 6 in E. In N, NE 3 or 4.: Mainly fair. Gd.",GB,twitter,-1,50.72719903,-3.47507318
339,21723,False,"@3bood_dave 
هههههههههههههههههههههه نطقطق بس",GB,twitter,0,51.45790063398809,-2.58539
263,10772,False,"🌊 #Plymouth: N or NE 4 or 5, occ 6 at first, bcmng var 4 at times ltr.: Shwrs at first. Gd, occ poor.",GB,twitter,0,50.72719903,-3.47507318
3416,74588,False,@LabFmly 😊,GB,twitter,0,55.61537432992772,-2.8030545
4929,124566,False,@StubCrouch @CelestialElff I'ld go for the former.,GB,twitter,1,53.79458633114398,-1.2491269999999999
153,1425,False,@Emily1Dods @_laurenyung @megan_hearn it really wasn't,GB,twitter,-1,51.619621209036865,0.4110205
87,79558,False,"Average Wind: N/A mph --- Force N/A. 
Barometer: 1015.3 mb, Falling slowly. 
Temperature: 12.7C. 
Rain Today: 0.0 mm. 
#kent #weather",GB,twitter,0,51.21777778,1.40388889
273,12445,False,Ryan thinks I was serious :(,GB,twitter,-1,54.9920651180037,-1.6453615
147,20925,False,@FUCKTHATCHER get out,GB,twitter,-1,51.61191284168327,-0.2108945
271,14388,False,That pic of Nadia is gonna be made into the best meme ever: made by Amy,GB,twitter,0,53.75779567001227,-2.996768
534,61161,False,@the_earthmover @funeralmoon @Kaethe3 Pls.,GB,twitter,0,53.419914903420405,-2.9154269999999998
282,9873,False,"""Get my good side"" #frenchbulldog @ Llanfairfechan Beach https://t.co/Sm4XWpnMUf",GB,twitter,0,53.25939054,-3.98170516
734,2829,False,https://t.co/QL7OAeSmIW,GB,twitter,0,50.710059743792215,-2.4395140000000004
44,53,False,كل عام وانت بخير 💙 @Jassxim,GB,twitter,0,51.644318675742966,-3.9457349999999987
465,87050,False,C'est quoi ce son tout droit sorti du miel là 🔥🍯 https://t.co/oLxkYMzHnQ,GB,twitter,-1,51.54765285291366,-0.060167500000000006
51,12533,False,@smollyalexander thank u hunty,GB,twitter,1,53.36759282440998,-2.1739835000000007
226,15279,False,Location: Greggs,GB,twitter,-1,55.932507,-3.140132
767,190244,False,Illustrates the fashion among the upper classes on both sides of the Atlantic then to dress boys as girls until around the age of 5.,GB,twitter,-1,51.51448212166734,-0.09291050000000002
649,18865,False,Dirty dicks.,GB,twitter,-1,51.53707969560851,-0.44236099999999995
1422,39999,False,@nik0_m19 oh yeah its definitely not gonna stop me,GB,twitter,-1,53.456983702037085,-2.2334800000000006
1449,8906,False,About right? @BecYemm @RachelYemm @kathrynfridge  https://t.co/J9WeJGiEYu,GB,twitter,-1,53.14868913006961,-1.1863639999999998
2310,115546,False,Honestly I have some amazing friends all over this country and even the world and I will always be grateful to have them in my life,GB,twitter,1,52.23888471672323,-0.8829510000000002
85,241,False,Seeing my favorite car on the street what a beautiful Nissan GTR ♥♥♥ I'm on my way on getting one. @TmarTn @Nissan https://t.co/11VvqHGrj8,GB,twitter,0,51.490020924854,-0.08816100000000003
4865,30060,False,Lightweight  https://t.co/5RNe9muAJp,GB,twitter,-1,52.92351685443825,-1.128591
195,2733,False,@SoccerSix #SoccerSixNashGrier 🙏🏼🙏🏼🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼🙏🏼🙏🏼🙏🏼❤️❤️❤️,GB,twitter,0,51.394368557245095,0.026298999999999996
757,14378,False,When you're a really nice friend and you go out and pick up all your drank friends from a party,GB,twitter,-1,51.32440435878898,-2.2034
337,54488,False,"You know when you sit on the toilet expecting the best and it just doesn't happen, it makes me so mad but at least my morning will be A+",GB,twitter,-1,52.59119126995395,-0.283451
2147,14942,False,Time is money I hate being late!🤔⏰  #RealTalks #SectionMusic2 @KnineSection,GB,twitter,-1,51.544829907267776,0.024996000000000004
428,8442,False,@Ibypatel that line that Rahul says though 😭,GB,twitter,-1,52.626293532909706,-1.13067
890,52070,False,@acmna__ I pray so as well. Thanks for checking it out and sharing!,GB,twitter,1,51.46034516709653,-0.11540599999999997
363,5136,False,#disgrace how arrogantly they  #FOOLTHEPUBLIC are we asleep?? #ReinstatementBill #disability #brokenpromises https://t.co/Dvs34u8rZE,GB,twitter,0,53.6903684346329,-1.785921
857,13269,False,"“When China is old, though, all the countries we could import workers from will also be old,” https://t.co/voc7W3Oi66",GB,twitter,0,51.51448212166734,-0.09291050000000002
1078,1017,False,"@Radley_London #win #halfterm sun cream, water, sunglasses and heading to a nice beach with the family, lazy summer days of fun😍🐶👨‍👩‍👧‍👦",GB,twitter,1,53.38263616563445,-2.5933005000000002
3175,25490,False,#TheBeautifulSuperSexy @MizzHogan https://t.co/6XRuvOLcbN,GB,twitter,-1,51.44054535039476,-0.3069960000000001
1137,21781,True,@__keating 😘,GB,twitter,0,51.49839328713241,-0.21610800000000002
278,31471,False,@NinjaAYE m8 1pm est,GB,twitter,0,51.59585202771581,-0.3370625
2454,12461,False,#ChoiceMaleArtist #TeenChoice is @zaynmalik if the zquad would like to start vote attaching about now 😑 https://t.co/XhQbjHBRFg,GB,twitter,-1,51.54765285291366,-0.060167500000000006
170,3682,False,@FIirtationship @XanaGSantos <- 😂,GB,twitter,0,50.84034002985045,-0.13035600000000003
59860,30168,False,@_hologrxphic if I come gp rn come meet me xxxx,GB,twitter,-1,52.23888471672323,-0.8829510000000002
12407,49182,False,I love y'all so much @LaurenJauregui @camilacabello97 @AllyBrooke @dinahjane97 @NormaniKordei @FifthHarmony @ArianaGrande 💕,GB,twitter,0,55.46607469435491,-4.624916500000001
301,2917,False,"@UppercutSlut Haha, well you're the one who said they're bored",GB,twitter,-1,57.47197179293184,-4.2219125
367,882,False,Three hours of @Avengers - would be so much better without all the prolonged fight sequences and car chases. 😜,GB,twitter,-1,55.943259273756,-3.2030084999999997
400,1799,False,@PrinceNaseemH @FrankKhalidUK Great meeting the legend #PrinceNaseemHamed https://t.co/vFSpmvS0Kv,GB,twitter,0,51.51605982148212,0.04491400000000001
87,281,False,"Just seen @AmericanIdiotUK @GlasgowKings. Couldn't take my eyes of the stage. Choreography, Stage design, Singing all wow @GreenDay Stunning",GB,twitter,0,56.069981598498245,-4.334705999999999
2505,165459,False,"@LoveJessFox do you remember Tasha ""I wanna be Parry's boyfriend"" 😂😂😂",GB,twitter,-1,51.43697641004324,-2.8549455000000004
410,206,False,@ElBeast_ ... I'll let you have that one 🙄😂 xxx,GB,twitter,-1,52.038587421535105,0.7365905
195,2715,False,@SoccerSix #SoccerSixNashGrier yes please me ❤️🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼❤️🙋🏼🙋🏼⚽️⚽️⚽️⚽️⚽️⚽️🙏🏼🙏🏼🙏🏼🙏🏼,GB,twitter,-1,51.394368557245095,0.026298999999999996
1268,11197,False,"@andrewf___ happy birthday son, grill n chill?",GB,twitter,1,55.51713771245785,-4.3802555000000005
1384,2631,False,"OldSchool Goalkeeper Gloves, couldn't fault them until it rained #Oldschool https://t.co/hK6GMAq8Vv",GB,twitter,0,51.60670106317219,-3.8129735000000005
232,6748,False,"Tonight, @deathoftheparty was a topless tattooed Jesus and @everytimeidie fucking killed it. #AlsoAteTacosInCamdenForDinner #WasGood",GB,twitter,-1,52.03360633916026,-0.7640635
2678,302,False,@Ibra_Official for Celtic FC? 🤔 YES PLEASE!!! 😝,GB,twitter,1,55.943259273756,-3.2030084999999997
2629,31103,False,"@thescript my slogan for you is ""Glen, he's certainly got the Power"".",GB,twitter,0,54.9779371296568,-1.4407025
235,1588,False,Can't sleep 😞😴,GB,twitter,-1,51.926925427375245,0.7013054999999998
587,9830,False,"If someone wants nudes, dm kellen",GB,twitter,-1,51.12919171037765,-3.0054000000000003
214,103801,False,Can I answer for you? A= Chinese haha!  https://t.co/L4jAxld1vB,GB,twitter,0,51.23643089192935,-0.5701174999999999
898,130928,False,The phone no Kuku get owner again 😭😭😭😭 https://t.co/p1lX4Koi6X,GB,twitter,-1,53.00279156026351,-2.2798315000000002
226,6207,False,@StephanieeLizzi @zedjay11 always💗 #honkhonk,GB,twitter,-1,53.77411355102777,-2.7016375000000004
0,1702445,False,"Always The Last to Know by Del Amitri is #nowplaying in Anytime Fitness Wakefield, Wakefield.",GB,twitter,0,53.6833536,-1.50423026
0,1702446,False,Edge Of Seventeen by Stevie Nicks is #nowplaying in Pier Eight.  Download it now at https://t.co/LKe2LlwmZo,GB,twitter,0,53.47079867,-2.29545736
13584,7510,False,Becky Miller #beforeandafter https://t.co/1bhsqvNiaM https://t.co/HKlsZ2MMdU,GB,twitter,0,53.06250276008721,-1.33039
844,5076,False,@DonDadaLipz @leon_bates96 @scottroby96 and this😂,GB,twitter,-1,50.84092416818578,-0.7874559999999998
626,5310,False,But it's fine,GB,twitter,-1,52.62211889266382,-1.683398
2045,26856,False,"@AudraEqualityMc @Aimee_P_R repo   Trump hasn't endors'd Trump..  Awh, Trump he's fer president  sons are sons",GB,twitter,0,51.888713732289546,0.8988910000000001
246,1946,False,sometimes like makes no sense https://t.co/bTaLtCyjZe,GB,twitter,-1,51.26214695188809,-2.9870915
230,3227,False,لكن معذرتاً ي جميلة العيناني فأنا انا ليسا انتي!!,GB,twitter,0,52.49405270288055,-1.8906405
3517,66920,False,@Rebeccaceri_ it's annoying that one side of my nose is partly blocked too 👍🏼,GB,twitter,-1,53.43301858470882,-1.3668674999999997
1781,9357,False,"Fantastic show @jakeclemons @nilslofgren. Tears, laughter & just so much great music. Thank you. See you in Wembley.",GB,twitter,1,57.1605717487859,-2.1270404999999997
2911,9857,False,@xBrunnoFGx A little but I have to say seems they aren't doing the best these days these sort are seeming a little like cash grabbing more>>,GB,twitter,-1,51.02295143263842,-3.9271189999999994
222,2799,False,Leave me alone,GB,twitter,-1,53.77411355102777,-2.7016375000000004
456,1403,False,But Vun is a 9/11 inside job tier host,GB,twitter,-1,52.530541925714566,-2.2038685000000005
3416,184737,False,"It is certainly possible that we are an 'alien' race on Earth and, that our primate companions were the true inhabitants of it",GB,twitter,-1,52.41214485808566,-4.001617
980,62342,False,Nicole question lol https://t.co/QHco9ZfC02,GB,twitter,0,51.58792119344532,-0.102162
81,53602,False,@Canary_George is it porn,GB,twitter,-1,52.20098398787838,0.13591599999999998
16,8783,False,"""Este remedio no se contrapone con su medicina"", es decir :""Es basura pero de todos modos no tengo responsabilidad alguna"".",GB,twitter,-1,51.50379309930915,-0.18919
2513,39520,False,@7_S_t_e_1 big hugs from me lovey. Really hope its good news. At least its better to know than not know xx,GB,twitter,0,53.38322877572023,-1.4496120000000003
195,2724,False,@SoccerSix #SoccerSixNashGrier please it would make me the happiest person EVER !!!! 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼😰🙋🏼🙋🏼🙋🏼🙋🏼,GB,twitter,1,51.394368557245095,0.026298999999999996
199,18150,False,Don't believe me just watch  https://t.co/h8AjgXu9qN,GB,twitter,-1,51.90230713909839,-0.19095149999999997
700,134032,False,"Ending a lovely day snug in bed with my better half, nothing better☺️☺️",GB,twitter,1,52.0571262016396,1.1616629999999997
661,70277,False,Lying in bed when I need to revise 😭😭,GB,twitter,-1,53.38322877572023,-1.4496120000000003
250,37266,False,@WonderTwice jisoo looks so different wtf,GB,twitter,-1,52.916607589459744,-2.2981339999999997
40,22,False,Skin so sweet but your rotten to the core https://t.co/WVsfACmvmY,GB,twitter,0,51.08973150514212,-0.7201344999999999
2445,3848,False,"Spent half my childhood watching music channels, never felt so nostalgic ahaha",GB,twitter,-1,51.18008374979275,-0.609948
253,38802,False,Who is responsible for this because same https://t.co/L5q648stp4,GB,twitter,-1,52.626293532909706,-1.13067
